	UTC Date	WP	Altitude	True Track	Magnetic Track	Wind Angle	Wind Speed	HeadWind Indic	CrossWind Indic	TailWindComp	CrossWindComp_ABS	True Heading	Magnetic Heading	WCA	EAS	TAS	GS	GcDistToNextWp	GcDistToDestinationThroughWP	Navi_TimeToNextWP	Flight Time	Latitude	Longitude
0			(ft)	(°)	(°)	(°)	(kt)	()	()	(kt)	(kt)	(°)	(°)	(°)	(kt)	(kt)	(kt)	(NM)	(NM)	()	()	(°)	(°)
461	2019-06-23 13:39:00.200		33721.0	68.0	66.0	327.0	25.0	0	0	5.0	24.0	44.0	42.0	-24.0	35.0	60.0	60.0	181.4	321.9	3:05:18	7:39:00	51.46421	8.78594
462	2019-06-23 13:40:00.200		33743.0	68.0	66.0	327.0	25.0	0	0	5.0	24.0	44.0	42.0	-24.0	35.0	60.0	60.0	180.4	320.9	3:04:18	7:40:00	51.47038	8.81064
463	2019-06-23 13:41:00.200		33766.0	68.0	66.0	327.0	25.0	0	0	5.0	25.0	44.0	42.0	-24.0	35.0	60.0	60.0	179.4	319.9	3:03:18	7:41:00	51.47653	8.83533
464	2019-06-23 13:42:00.200		33788.0	68.0	66.0	327.0	25.0	0	0	5.0	25.0	44.0	41.0	-24.0	35.0	60.0	60.0	178.4	318.9	3:02:18	7:42:00	51.48268	8.86001
465	2019-06-23 13:43:00.200		33810.0	68.0	66.0	327.0	25.0	0	0	5.0	25.0	44.0	41.0	-25.0	35.0	60.0	60.0	177.4	317.9	3:01:18	7:43:00	51.48882	8.88469
466	2019-06-23 13:44:00.200		33832.0	68.0	66.0	327.0	26.0	0	0	5.0	25.0	44.0	41.0	-25.0	35.0	60.0	60.0	176.5	316.9	3:00:18	7:44:00	51.49495	8.90936
467	2019-06-23 13:45:00.200		33854.0	68.0	66.0	327.0	26.0	0	0	5.0	25.0	43.0	41.0	-25.0	35.0	60.0	60.0	175.5	315.9	2:59:18	7:45:00	51.50107	8.93402
468	2019-06-23 13:46:00.200		33876.0	68.0	66.0	327.0	26.0	0	0	5.0	25.0	43.0	41.0	-25.0	35.0	60.0	59.0	174.5	314.9	2:58:18	7:46:00	51.50718	8.95867
469	2019-06-23 13:47:00.200		33898.0	68.0	66.0	327.0	26.0	0	0	5.0	26.0	43.0	41.0	-25.0	35.0	60.0	59.0	173.5	314.0	2:57:18	7:47:00	51.51328	8.98331
470	2019-06-23 13:48:00.200		33920.0	68.0	66.0	327.0	26.0	0	0	5.0	26.0	43.0	41.0	-25.0	35.0	60.0	59.0	172.5	313.0	2:56:18	7:48:00	51.51938	9.00794
471	2019-06-23 13:49:00.200		33941.0	68.0	66.0	327.0	26.0	0	0	5.0	26.0	43.0	40.0	-25.0	35.0	60.0	59.0	171.5	312.0	2:55:18	7:49:00	51.52546	9.03257
472	2019-06-23 13:50:00.200		33962.0	68.0	66.0	328.0	27.0	0	0	5.0	26.0	43.0	40.0	-26.0	35.0	60.0	59.0	170.5	311.0	2:54:18	7:50:00	51.53153	9.05718
473	2019-06-23 13:51:00.200		33984.0	68.0	66.0	328.0	27.0	0	0	5.0	26.0	43.0	40.0	-26.0	35.0	60.0	59.0	169.5	310.0	2:53:18	7:51:00	51.5376	9.08178
474	2019-06-23 13:52:00.200		34005.0	68.0	66.0	328.0	27.0	0	0	5.0	26.0	42.0	40.0	-26.0	35.0	60.0	59.0	168.5	309.0	2:52:18	7:52:00	51.54366	9.10638
475	2019-06-23 13:53:00.200		34026.0	68.0	66.0	328.0	27.0	0	0	5.0	27.0	42.0	40.0	-26.0	35.0	60.0	59.0	167.6	308.0	2:51:18	7:53:00	51.5497	9.13096
476	2019-06-23 13:54:00.200		34046.0	68.0	66.0	328.0	27.0	0	0	5.0	27.0	42.0	40.0	-26.0	35.0	60.0	59.0	166.6	307.0	2:50:18	7:54:00	51.55574	9.15553
477	2019-06-23 13:55:00.200		34067.0	68.0	66.0	328.0	27.0	0	0	5.0	27.0	42.0	40.0	-26.0	35.0	60.0	59.0	165.6	306.1	2:49:18	7:55:00	51.56177	9.1801
478	2019-06-23 13:56:00.200		34088.0	68.0	66.0	328.0	27.0	0	0	5.0	27.0	42.0	39.0	-27.0	35.0	60.0	59.0	164.6	305.1	2:48:18	7:56:00	51.56779	9.20465
479	2019-06-23 13:57:00.200		34108.0	69.0	66.0	328.0	28.0	0	0	5.0	27.0	42.0	39.0	-27.0	35.0	60.0	59.0	163.6	304.1	2:47:18	7:57:00	51.5738	9.22919
480	2019-06-23 13:58:00.200		34129.0	69.0	66.0	328.0	28.0	0	0	5.0	27.0	42.0	39.0	-27.0	35.0	60.0	59.0	162.6	303.1	2:46:18	7:58:00	51.5798	9.25373
481	2019-06-23 13:59:00.200		34149.0	69.0	66.0	328.0	28.0	0	0	5.0	27.0	42.0	39.0	-27.0	35.0	60.0	59.0	161.6	302.1	2:45:18	7:59:00	51.5858	9.27825
482	2019-06-23 14:00:00.200		34169.0	69.0	66.0	328.0	28.0	0	0	5.0	28.0	41.0	39.0	-27.0	35.0	60.0	59.0	160.7	301.1	2:44:18	8:00:00	51.59178	9.30277
483	2019-06-23 14:01:00.200		34189.0	69.0	66.0	328.0	28.0	0	0	5.0	28.0	41.0	39.0	-27.0	35.0	60.0	59.0	159.7	300.2	2:43:18	8:01:00	51.59776	9.3273
484	2019-06-23 14:02:00.200		34209.0	69.0	66.0	328.0	28.0	0	0	5.0	28.0	41.0	39.0	-27.0	35.0	61.0	59.0	158.7	299.2	2:42:18	8:02:00	51.60373	9.35182
485	2019-06-23 14:03:00.200		34229.0	69.0	66.0	328.0	28.0	0	0	5.0	28.0	41.0	39.0	-27.0	35.0	61.0	59.0	157.7	298.2	2:41:18	8:03:00	51.6097	9.37634
486	2019-06-23 14:04:00.200		34248.0	69.0	66.0	328.0	28.0	0	0	5.0	28.0	41.0	39.0	-28.0	35.0	61.0	59.0	156.7	297.2	2:40:18	8:04:00	51.61565	9.40086
487	2019-06-23 14:05:00.200		34268.0	69.0	66.0	328.0	29.0	0	0	5.0	28.0	41.0	38.0	-28.0	35.0	61.0	59.0	155.8	296.2	2:39:18	8:05:00	51.6216	9.42538
488	2019-06-23 14:06:00.200		34287.0	69.0	66.0	328.0	29.0	0	0	5.0	28.0	41.0	38.0	-28.0	35.0	61.0	59.0	154.8	295.3	2:38:18	8:06:00	51.62755	9.44989
489	2019-06-23 14:07:00.200		34306.0	69.0	66.0	328.0	29.0	0	0	5.0	28.0	41.0	38.0	-28.0	35.0	61.0	59.0	153.8	294.3	2:37:18	8:07:00	51.63348	9.4744
490	2019-06-23 14:08:00.200		34326.0	69.0	66.0	328.0	29.0	0	0	5.0	28.0	41.0	38.0	-28.0	35.0	61.0	59.0	152.8	293.3	2:36:18	8:08:00	51.63941	9.49891
491	2019-06-23 14:09:00.200		34345.0	69.0	66.0	328.0	29.0	0	0	5.0	29.0	41.0	38.0	-28.0	35.0	61.0	59.0	151.8	292.3	2:35:18	8:09:00	51.64533	9.52342
492	2019-06-23 14:10:00.200		34364.0	69.0	66.0	328.0	29.0	0	0	5.0	29.0	41.0	38.0	-28.0	35.0	61.0	59.0	150.9	291.3	2:34:18	8:10:00	51.65125	9.54793
493	2019-06-23 14:11:00.200		34383.0	69.0	66.0	328.0	29.0	0	0	5.0	29.0	41.0	38.0	-28.0	35.0	61.0	59.0	149.9	290.4	2:33:18	8:11:00	51.65716	9.57245
494	2019-06-23 14:12:00.200		34401.0	69.0	66.0	328.0	29.0	0	0	5.0	29.0	41.0	38.0	-28.0	35.0	61.0	59.0	148.9	289.4	2:32:18	8:12:00	51.66306	9.59697
495	2019-06-23 14:13:00.200		34420.0	69.0	66.0	328.0	29.0	0	0	5.0	29.0	40.0	38.0	-28.0	35.0	61.0	59.0	147.9	288.4	2:31:18	8:13:00	51.66896	9.62149
496	2019-06-23 14:14:00.200		34439.0	69.0	66.0	328.0	29.0	0	0	5.0	29.0	40.0	38.0	-28.0	35.0	61.0	59.0	146.9	287.4	2:30:18	8:14:00	51.67486	9.64602
497	2019-06-23 14:15:00.200		34457.0	69.0	66.0	328.0	30.0	0	0	5.0	29.0	40.0	38.0	-29.0	35.0	61.0	59.0	146.0	286.4	2:29:18	8:15:00	51.68074	9.67055
498	2019-06-23 14:16:00.200		34475.0	69.0	66.0	328.0	30.0	0	0	5.0	29.0	40.0	38.0	-29.0	35.0	61.0	59.0	145.0	285.5	2:28:18	8:16:00	51.68662	9.69508
499	2019-06-23 14:17:00.200		34493.0	69.0	66.0	328.0	30.0	0	0	5.0	29.0	40.0	38.0	-29.0	35.0	61.0	59.0	144.0	284.5	2:27:18	8:17:00	51.6925	9.71962
500	2019-06-23 14:18:00.200		34512.0	69.0	66.0	328.0	30.0	0	0	5.0	29.0	40.0	38.0	-29.0	35.0	61.0	59.0	143.0	283.5	2:26:18	8:18:00	51.69837	9.74417
501	2019-06-23 14:19:00.200		34530.0	69.0	66.0	329.0	30.0	0	0	5.0	29.0	40.0	37.0	-29.0	35.0	61.0	59.0	142.1	282.5	2:25:18	8:19:00	51.70423	9.76871
502	2019-06-23 14:20:00.200		34547.0	69.0	66.0	329.0	30.0	0	0	5.0	29.0	40.0	37.0	-29.0	35.0	61.0	59.0	141.1	281.6	2:24:18	8:20:00	51.71009	9.79326
503	2019-06-23 14:21:00.200		34565.0	69.0	66.0	329.0	30.0	0	0	5.0	29.0	40.0	37.0	-29.0	35.0	61.0	59.0	140.1	280.6	2:23:18	8:21:00	51.71594	9.8178
504	2019-06-23 14:22:00.200		34583.0	69.0	66.0	329.0	30.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	139.1	279.6	2:22:18	8:22:00	51.72178	9.84234
505	2019-06-23 14:23:00.200		34601.0	69.0	66.0	329.0	30.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	138.1	278.6	2:21:18	8:23:00	51.72762	9.86688
506	2019-06-23 14:24:00.200		34618.0	69.0	66.0	329.0	30.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	137.2	277.6	2:20:18	8:24:00	51.73345	9.89142
507	2019-06-23 14:25:00.200		34635.0	69.0	66.0	329.0	30.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	136.2	276.7	2:19:18	8:25:00	51.73927	9.91595
508	2019-06-23 14:26:00.200		34653.0	69.0	66.0	329.0	30.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	135.2	275.7	2:18:18	8:26:00	51.74508	9.94048
509	2019-06-23 14:27:00.200		34670.0	69.0	66.0	329.0	30.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	134.2	274.7	2:17:18	8:27:00	51.75089	9.96501
510	2019-06-23 14:28:00.200		34687.0	69.0	66.0	329.0	30.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	133.3	273.7	2:16:18	8:28:00	51.75669	9.98954
511	2019-06-23 14:29:00.200		34704.0	69.0	66.0	329.0	30.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	132.3	272.8	2:15:18	8:29:00	51.76248	10.01406
512	2019-06-23 14:30:00.200		34721.0	69.0	66.0	329.0	30.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	131.3	271.8	2:14:18	8:30:00	51.76827	10.03859
513	2019-06-23 14:31:00.200		34738.0	69.0	66.0	329.0	30.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	130.3	270.8	2:13:18	8:31:00	51.77405	10.06313
514	2019-06-23 14:32:00.200		34754.0	69.0	66.0	329.0	30.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	129.4	269.8	2:12:18	8:32:00	51.77983	10.08768
515	2019-06-23 14:33:00.200		34771.0	69.0	66.0	329.0	31.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	128.4	268.9	2:11:18	8:33:00	51.78561	10.11225
516	2019-06-23 14:34:00.200		34787.0	69.0	66.0	329.0	31.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	127.4	267.9	2:10:18	8:34:00	51.79138	10.13682
517	2019-06-23 14:35:00.200		34804.0	69.0	66.0	329.0	31.0	0	0	5.0	30.0	40.0	37.0	-29.0	35.0	61.0	59.0	126.4	266.9	2:09:18	8:35:00	51.79715	10.16141
518	2019-06-23 14:36:00.200		34820.0	69.0	66.0	329.0	31.0	0	0	5.0	30.0	40.0	37.0	-30.0	35.0	61.0	59.0	125.5	265.9	2:08:18	8:36:00	51.80291	10.186
519	2019-06-23 14:37:00.200		34836.0	69.0	66.0	329.0	31.0	0	0	5.0	30.0	40.0	37.0	-30.0	35.0	61.0	59.0	124.5	265.0	2:07:18	8:37:00	51.80867	10.21061
520	2019-06-23 14:38:00.200		34852.0	69.0	67.0	329.0	31.0	0	0	5.0	30.0	40.0	37.0	-30.0	35.0	61.0	59.0	123.5	264.0	2:06:18	8:38:00	51.81443	10.23524
521	2019-06-23 14:39:00.200		34868.0	69.0	67.0	329.0	31.0	0	0	5.0	30.0	40.0	37.0	-30.0	35.0	61.0	59.0	122.5	263.0	2:05:18	8:39:00	51.82018	10.25987
522	2019-06-23 14:40:00.200		34884.0	69.0	67.0	329.0	31.0	0	0	5.0	30.0	40.0	37.0	-30.0	35.0	61.0	59.0	121.6	262.0	2:04:18	8:40:00	51.82593	10.28451
523	2019-06-23 14:41:00.200		34900.0	69.0	67.0	329.0	31.0	0	0	5.0	30.0	40.0	37.0	-30.0	35.0	61.0	59.0	120.6	261.1	2:03:18	8:41:00	51.83167	10.30917
524	2019-06-23 14:42:00.200		34916.0	69.0	67.0	329.0	31.0	0	0	5.0	30.0	40.0	37.0	-30.0	35.0	61.0	59.0	119.6	260.1	2:02:18	8:42:00	51.83741	10.33383
525	2019-06-23 14:43:00.200		34932.0	69.0	67.0	329.0	31.0	0	0	5.0	30.0	40.0	37.0	-30.0	35.0	61.0	59.0	118.6	259.1	2:01:18	8:43:00	51.84314	10.3585
526	2019-06-23 14:44:00.200		34947.0	69.0	67.0	329.0	31.0	0	0	5.0	30.0	40.0	37.0	-30.0	35.0	61.0	59.0	117.7	258.1	2:00:18	8:44:00	51.84887	10.38318
527	2019-06-23 14:45:00.200		34963.0	69.0	67.0	329.0	31.0	0	0	5.0	30.0	40.0	37.0	-30.0	35.0	61.0	59.0	116.7	257.2	1:59:18	8:45:00	51.8546	10.40787
528	2019-06-23 14:46:00.200		34978.0	69.0	67.0	329.0	31.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	61.0	59.0	115.7	256.2	1:58:18	8:46:00	51.86032	10.43257
529	2019-06-23 14:47:00.200		34993.0	69.0	67.0	329.0	31.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	61.0	59.0	114.7	255.2	1:57:18	8:47:00	51.86603	10.45728
530	2019-06-23 14:48:00.200		35008.0	70.0	67.0	329.0	31.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	61.0	59.0	113.7	254.2	1:56:18	8:48:00	51.87175	10.48199
531	2019-06-23 14:49:00.200		35024.0	70.0	67.0	329.0	31.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	61.0	59.0	112.8	253.2	1:55:18	8:49:00	51.87745	10.50672
532	2019-06-23 14:50:00.200		35039.0	70.0	67.0	329.0	31.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	61.0	59.0	111.8	252.3	1:54:18	8:50:00	51.88315	10.53145
533	2019-06-23 14:51:00.200		35054.0	70.0	67.0	329.0	31.0	0	0	6.0	31.0	40.0	37.0	-30.0	35.0	61.0	59.0	110.8	251.3	1:53:18	8:51:00	51.88885	10.55619
534	2019-06-23 14:52:00.200		35068.0	70.0	67.0	329.0	31.0	0	0	6.0	31.0	40.0	37.0	-30.0	35.0	61.0	59.0	109.8	250.3	1:52:18	8:52:00	51.89454	10.58094
535	2019-06-23 14:53:00.200		35083.0	70.0	67.0	329.0	31.0	0	0	6.0	31.0	40.0	37.0	-30.0	35.0	61.0	59.0	108.9	249.3	1:51:18	8:53:00	51.90023	10.6057
536	2019-06-23 14:54:00.200		35098.0	70.0	67.0	329.0	31.0	0	0	6.0	31.0	40.0	37.0	-30.0	35.0	61.0	59.0	107.9	248.4	1:50:18	8:54:00	51.90592	10.63047
537	2019-06-23 14:55:00.200		35112.0	70.0	67.0	329.0	31.0	0	0	6.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	106.9	247.4	1:49:18	8:55:00	51.91159	10.65524
538	2019-06-23 14:56:00.200		35127.0	70.0	67.0	330.0	31.0	0	0	6.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	105.9	246.4	1:48:18	8:56:00	51.91727	10.68003
539	2019-06-23 14:57:00.200		35141.0	70.0	67.0	330.0	31.0	0	0	6.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	104.9	245.4	1:47:18	8:57:00	51.92294	10.70482
540	2019-06-23 14:58:00.200		35156.0	70.0	67.0	330.0	31.0	0	0	6.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	104.0	244.4	1:46:18	8:58:00	51.9286	10.72963
541	2019-06-23 14:59:00.200		35170.0	70.0	67.0	330.0	31.0	0	0	6.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	103.0	243.5	1:45:18	8:59:00	51.93426	10.75444
542	2019-06-23 15:00:00.200		35184.0	70.0	67.0	330.0	31.0	0	0	6.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	102.0	242.5	1:44:18	9:00:00	51.93992	10.77926
543	2019-06-23 15:01:00.200		35198.0	70.0	67.0	330.0	31.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	101.0	241.5	1:43:18	9:01:00	51.94557	10.80409
544	2019-06-23 15:02:00.200		35212.0	70.0	67.0	330.0	31.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	100.1	240.5	1:42:18	9:02:00	51.95121	10.82892
545	2019-06-23 15:03:00.200		35226.0	70.0	67.0	330.0	31.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	99.1	239.5	1:41:18	9:03:00	51.95685	10.85376
546	2019-06-23 15:04:00.200		35240.0	70.0	67.0	330.0	31.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	98.1	238.6	1:40:18	9:04:00	51.96249	10.87859
547	2019-06-23 15:05:00.200		35254.0	70.0	67.0	330.0	31.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	97.1	237.6	1:39:18	9:05:00	51.96811	10.90343
548	2019-06-23 15:06:00.200		35267.0	70.0	67.0	330.0	31.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	96.1	236.6	1:38:18	9:06:00	51.97373	10.92828
549	2019-06-23 15:07:00.200		35281.0	70.0	67.0	330.0	31.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	95.2	235.6	1:37:18	9:07:00	51.97935	10.95313
550	2019-06-23 15:08:00.200		35294.0	70.0	67.0	330.0	31.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	94.2	234.7	1:36:18	9:08:00	51.98496	10.97799
551	2019-06-23 15:09:00.200		35308.0	70.0	67.0	330.0	32.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	93.2	233.7	1:35:18	9:09:00	51.99056	11.00285
552	2019-06-23 15:10:00.200		35321.0	70.0	67.0	330.0	32.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	92.2	232.7	1:34:18	9:10:00	51.99617	11.02773
553	2019-06-23 15:11:00.200		35335.0	70.0	67.0	330.0	32.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	91.2	231.7	1:33:18	9:11:00	52.00176	11.0526
554	2019-06-23 15:12:00.200		35348.0	70.0	67.0	330.0	32.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	90.3	230.7	1:32:18	9:12:00	52.00735	11.07747
555	2019-06-23 15:13:00.200		35361.0	70.0	67.0	330.0	32.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	89.3	229.8	1:31:18	9:13:00	52.01293	11.10234
556	2019-06-23 15:14:00.200		35374.0	70.0	67.0	330.0	32.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	88.3	228.8	1:30:18	9:14:00	52.0185	11.12721
557	2019-06-23 15:15:00.200		35387.0	70.0	67.0	330.0	32.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	87.3	227.8	1:29:18	9:15:00	52.02406	11.15207
558	2019-06-23 15:16:00.200		35400.0	70.0	67.0	330.0	32.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	86.4	226.8	1:28:18	9:16:00	52.02962	11.17694
559	2019-06-23 15:17:00.200		35413.0	70.0	67.0	331.0	32.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	85.4	225.9	1:27:18	9:17:00	52.03517	11.2018
560	2019-06-23 15:18:00.200		35425.0	70.0	67.0	331.0	32.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	84.4	224.9	1:26:18	9:18:00	52.04072	11.22665
561	2019-06-23 15:19:00.200		35438.0	70.0	67.0	331.0	32.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	83.4	223.9	1:25:18	9:19:00	52.04625	11.25151
562	2019-06-23 15:20:00.200		35451.0	70.0	67.0	331.0	32.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	82.5	222.9	1:24:18	9:20:00	52.05178	11.27637
563	2019-06-23 15:21:00.200		35463.0	70.0	67.0	331.0	32.0	0	0	5.0	31.0	40.0	37.0	-30.0	35.0	62.0	59.0	81.5	222.0	1:23:18	9:21:00	52.05731	11.30122
564	2019-06-23 15:22:00.200		35476.0	70.0	67.0	331.0	32.0	0	0	5.0	31.0	40.0	37.0	-31.0	35.0	62.0	59.0	80.5	221.0	1:22:18	9:22:00	52.06283	11.32608
565	2019-06-23 15:23:00.200		35488.0	70.0	67.0	331.0	32.0	0	0	5.0	31.0	40.0	37.0	-31.0	35.0	62.0	58.0	79.5	220.0	1:21:18	9:23:00	52.06834	11.35093
566	2019-06-23 15:24:00.200		35500.0	70.0	67.0	331.0	32.0	0	0	5.0	31.0	40.0	37.0	-31.0	35.0	62.0	58.0	78.6	219.0	1:20:18	9:24:00	52.07384	11.37579
567	2019-06-23 15:25:00.200		35513.0	70.0	67.0	331.0	32.0	0	0	5.0	31.0	40.0	37.0	-31.0	35.0	62.0	58.0	77.6	218.1	1:19:18	9:25:00	52.07934	11.40064
568	2019-06-23 15:26:00.200		35525.0	70.0	67.0	331.0	32.0	0	0	5.0	32.0	40.0	37.0	-31.0	35.0	62.0	58.0	76.6	217.1	1:18:18	9:26:00	52.08483	11.4255
569	2019-06-23 15:27:00.200		35537.0	70.0	67.0	331.0	32.0	0	0	5.0	32.0	40.0	37.0	-31.0	35.0	62.0	58.0	75.6	216.1	1:17:18	9:27:00	52.09031	11.45035
570	2019-06-23 15:28:00.200		35549.0	70.0	67.0	331.0	32.0	0	0	5.0	32.0	40.0	37.0	-31.0	35.0	62.0	58.0	74.7	215.1	1:16:18	9:28:00	52.09579	11.47521
571	2019-06-23 15:29:00.200		35561.0	70.0	67.0	331.0	32.0	0	0	5.0	32.0	40.0	37.0	-31.0	35.0	62.0	58.0	73.7	214.2	1:15:18	9:29:00	52.10126	11.50007
572	2019-06-23 15:30:00.200		35573.0	70.0	67.0	331.0	32.0	0	0	5.0	32.0	40.0	37.0	-31.0	35.0	62.0	58.0	72.7	213.2	1:14:18	9:30:00	52.10672	11.52493
573	2019-06-23 15:31:00.200		35585.0	70.0	67.0	331.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	71.7	212.2	1:13:18	9:31:00	52.11218	11.54979
574	2019-06-23 15:32:00.200		35596.0	70.0	67.0	331.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	70.8	211.2	1:12:18	9:32:00	52.11763	11.57465
575	2019-06-23 15:33:00.200		35608.0	70.0	67.0	331.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	69.8	210.3	1:11:18	9:33:00	52.12308	11.59951
576	2019-06-23 15:34:00.200		35620.0	70.0	67.0	331.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	68.8	209.3	1:10:18	9:34:00	52.12852	11.62437
577	2019-06-23 15:35:00.200		35631.0	70.0	67.0	331.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	67.9	208.3	1:09:18	9:35:00	52.13395	11.64924
578	2019-06-23 15:36:00.200		35643.0	70.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	66.9	207.4	1:08:18	9:36:00	52.13938	11.67411
579	2019-06-23 15:37:00.200		35654.0	70.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	65.9	206.4	1:07:18	9:37:00	52.1448	11.69899
580	2019-06-23 15:38:00.200		35665.0	70.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	64.9	205.4	1:06:18	9:38:00	52.15022	11.72387
581	2019-06-23 15:39:00.200		35677.0	71.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	64.0	204.4	1:05:18	9:39:00	52.15563	11.74876
582	2019-06-23 15:40:00.200		35688.0	71.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	63.0	203.5	1:04:18	9:40:00	52.16104	11.77365
583	2019-06-23 15:41:00.200		35699.0	71.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	62.0	202.5	1:03:18	9:41:00	52.16644	11.79856
584	2019-06-23 15:42:00.200		35710.0	71.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	61.1	201.5	1:02:18	9:42:00	52.17184	11.82347
585	2019-06-23 15:43:00.200		35721.0	71.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	60.1	200.6	1:01:18	9:43:00	52.17723	11.8484
586	2019-06-23 15:44:00.200		35732.0	71.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	59.1	199.6	1:00:18	9:44:00	52.18262	11.87333
587	2019-06-23 15:45:00.200		35743.0	71.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	58.1	198.6	0:59:18	9:45:00	52.18801	11.89828
588	2019-06-23 15:46:00.200		35754.0	71.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	57.2	197.6	0:58:18	9:46:00	52.19339	11.92324
589	2019-06-23 15:47:00.200		35765.0	71.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	56.2	196.7	0:57:18	9:47:00	52.19876	11.94821
590	2019-06-23 15:48:00.200		35775.0	71.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	55.2	195.7	0:56:18	9:48:00	52.20414	11.9732
